"","sumPrecip","station_id","genLineType","Lat","Long","STATION_DESCRIPTIVE_NAME","rides"
"2882",2.9000003,"41360","Green Line",41.88422,-87.696234,"California (Green Line)",300
"2883",2.9000003,"41380","Red Line",41.983504,-87.65884,"Bryn Mawr (Red Line)",1344
"2884",2.9000003,"41400","Multiple Lines",41.867368,-87.627402,"Roosevelt (Red, Orange & Green lines)",7482
"2885",2.9000003,"41400","Multiple Lines",41.867405,-87.62659,"Roosevelt (Red, Orange & Green lines)",7482
"2886",2.9000003,"41410","Blue Line",41.896075,-87.655214,"Chicago (Blue Line)",1025
"2887",2.9000003,"41420","Red Line",41.947428,-87.653626,"Addison (Red Line)",7300
"2888",2.9000003,"41430","Red Line",41.735372,-87.624717,"87th (Red Line)",999
"2889",2.9000003,"41440","Brown Line",41.947028,-87.674642,"Addison (Brown Line)",452
"2890",2.9000003,"41450","Red Line",41.896671,-87.628176,"Chicago (Red Line)",4465
"2891",2.9000003,"41460","Brown Line",41.954521,-87.674868,"Irving Park (Brown Line)",663
"2892",2.9000003,"41480","Brown Line",41.966163,-87.688502,"Western (Brown Line)",1531
"2893",2.9000003,"41490","Red Line",41.874039,-87.627479,"Harrison (Red Line)",1589
"2894",2.9000003,"41500","Brown Line",41.961756,-87.675047,"Montrose (Brown Line)",654
"2895",2.9000003,"41510","Multiple Lines",41.885586,-87.652193,"Morgan (Green & Pink lines)",1827
"2896",2.9000003,"41660","Red Line",41.884809,-87.627813,"Lake (Red Line)",6421
"2897",2.9000003,"41670","Green Line",41.884904,-87.716523,"Conservatory (Green Line)",1261
"2898",2.9000003,"41680","Yellow Line",42.02624348,-87.74722084,"Oakton-Skokie (Yellow Line)",171
"2899",2.9000003,"41690","Green Line",41.853115,-87.626402,"Cermak-McCormick Place (Green Line)",53
"2900",2.9000003,"41700","Multiple Lines",41.88322,-87.626189,"Washington/Wabash (Brown, Green, Orange, Purple & Pink lines)",3212
"2901",3.5,"40010","Blue Line",41.870851,-87.776812,"Austin (Blue Line)",335
"2902",3.5,"40020","Green Line",41.886848,-87.803176,"Harlem/Lake (Green Line)",866
"2903",3.5,"40030","Green Line",41.885412,-87.725404,"Pulaski (Green Line)",414
"2904",3.5,"40040","Multiple Lines",41.878723,-87.63374,"Quincy/Wells (Brown, Orange, Purple & Pink lines)",957
"2905",3.5,"40050","Purple Line",42.04771,-87.683543,"Davis (Purple Line)",961
"2906",3.5,"40060","Blue Line",41.938132,-87.712359,"Belmont (Blue Line)",1311
"2907",3.5,"40070","Blue Line",41.878183,-87.629296,"Jackson (Blue Line)",1197
"2908",3.5,"40080","Red Line",41.953775,-87.654929,"Sheridan (Red Line)",1378
"2909",3.5,"40090","Brown Line",41.966286,-87.678639,"Damen (Brown Line)",677
"2910",3.5,"40100","Red Line",42.008362,-87.665909,"Morse (Red Line)",1296
"2911",3.5,"40120","Orange Line",41.829353,-87.680622,"35th/Archer (Orange Line)",684
"2912",3.5,"40130","Green Line",41.80209,-87.618487,"51st (Green Line)",204
"2913",3.5,"40140","Yellow Line",42.038951,-87.751919,"Dempster-Skokie  (Yellow Line)",324
"2914",3.5,"40150","Pink Line",41.853732,-87.724311,"Pulaski (Pink Line)",331
"2915",3.5,"40160","Multiple Lines",41.8768,-87.631739,"LaSalle/Van Buren (Brown, Orange, Purple & Pink lines)",307
"2916",3.5,"40170","Multiple Lines",41.885269,-87.666969,"Ashland (Green & Pink lines)",587
"2917",3.5,"40180","Blue Line",41.872108,-87.791602,"Oak Park (Blue Line)",172
"2918",3.5,"40190","Red Line",41.831191,-87.630636,"Sox-35th (Red Line)",3072
"2919",3.5,"40210","Pink Line",41.854517,-87.675975,"Damen (Pink Line)",493
"2920",3.5,"40220","Blue Line",41.875478,-87.688436,"Western (Blue Line - Forest Park Branch)",420
"2921",3.5,"40230","Blue Line",41.984246,-87.838028,"Cumberland (Blue Line)",771
"2922",3.5,"40240","Red Line",41.750419,-87.625112,"79th (Red Line)",1884
"2923",3.5,"40250","Blue Line",41.874341,-87.70604,"Kedzie-Homan (Blue Line)",575
"2924",3.5,"40260","Multiple Lines",41.88574,-87.627835,"State/Lake (Brown, Green, Orange, Pink & Purple lines)",3959
"2925",3.5,"40270","Purple Line",42.033456,-87.679538,"Main (Purple Line)",326
"2926",3.5,"40280","Green Line",41.887389,-87.76565,"Central (Green Line)",563
"2927",3.5,"40290","Green Line",41.77886,-87.663766,"Ashland/63rd (Green Line)",262
"2928",3.5,"40300","Green Line",41.821732,-87.621371,"Indiana (Green Line)",115
"2929",3.5,"40310","Orange Line",41.804546,-87.684019,"Western (Orange Line)",910
"2930",3.5,"40320","Blue Line",41.903355,-87.666496,"Division (Blue Line)",1530
"2931",3.5,"40330","Red Line",41.891665,-87.628021,"Grand (Red Line)",4864
"2932",3.5,"40340","Red Line",41.977984,-87.658668,"Berwyn (Red Line)",0
"2933",3.5,"40350","Blue Line",41.875474,-87.649707,"UIC-Halsted (Blue Line)",910
"2934",3.5,"40360","Brown Line",41.943744,-87.663619,"Southport (Brown Line)",989
"2935",3.5,"40370","Blue Line",41.883164,-87.62944,"Washington (Blue Line)",3631
"2936",3.5,"40380","Multiple Lines",41.885737,-87.630886,"Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink lines)",3423
"2937",3.5,"40390","Blue Line",41.874257,-87.817318,"Forest Park (Blue Line)",508
"2938",3.5,"40400","Purple Line",42.058282,-87.683337,"Noyes (Purple Line)",302
"2939",3.5,"40420","Pink Line",41.85182,-87.745336,"Cicero (Pink Line)",505
"2940",3.5,"40430","Blue Line",41.875539,-87.640984,"Clinton (Blue Line)",681
"2941",3.5,"40440","Pink Line",41.854109,-87.694774,"California (Pink Line)",439
"2942",3.5,"40450","Red Line",41.722377,-87.624342,"95th/Dan Ryan (Red Line)",2516
"2943",3.5,"40460","Multiple Lines",41.888969,-87.633924,"Merchandise Mart (Brown & Purple lines)",811
"2944",3.5,"40470","Blue Line",41.87592,-87.659458,"Racine (Blue Line)",405
"2945",3.5,"40480","Green Line",41.886519,-87.744698,"Cicero (Green Line)",298
"2946",3.5,"40490","Blue Line",41.891189,-87.647578,"Grand (Blue Line)",1019
"2947",3.5,"40510","Green Line",41.795172,-87.618327,"Garfield (Green Line)",365
"2948",3.5,"40520","Purple Line",42.05416,-87.68356,"Foster (Purple Line)",359
"2949",3.5,"40530","Multiple Lines",41.932732,-87.653131,"Diversey (Brown & Purple lines)",1286
"2950",3.5,"40540","Multiple Lines",41.964273,-87.657588,"Wilson (Red & Purple lines)",2547
"2951",3.5,"40550","Blue Line",41.952925,-87.729229,"Irving Park (Blue Line)",709
"2952",3.5,"40560","Red Line",41.878153,-87.627596,"Jackson (Red Line)",1501
"2953",3.5,"40570","Blue Line",41.921939,-87.69689,"California  (Blue Line)",1427
"2954",3.5,"40570","Blue Line",41.921939,-87.69689,"California (Blue Line)",1427
"2955",3.5,"40580","Pink Line",41.85177331,-87.75669201,"54th/Cermak (Pink Line)",638
"2956",3.5,"40590","Blue Line",41.909744,-87.677437,"Damen (Blue Line)",2006
"2957",3.5,"40600","Pink Line",41.853751,-87.733258,"Kostner (Pink Line)",120
"2958",3.5,"40610","Green Line",41.887159,-87.783661,"Ridgeland (Green Line)",175
"2959",3.5,"40630","Red Line",41.90392,-87.631412,"Clark/Division (Red Line)",3540
"2960",3.5,"40650","Red Line",41.910655,-87.649177,"North/Clybourn (Red Line)",2049
"2961",3.5,"40660","Multiple Lines",41.918217,-87.652644,"Armitage (Brown & Purple lines)",1185
"2962",3.5,"40670","Blue Line",41.916157,-87.687364,"Western (Blue Line - O'Hare Branch)",1216
"2963",3.5,"40680","Multiple Lines",41.879507,-87.626037,"Adams/Wabash (Brown, Green, Orange, Pink & Purple lines)",1514
"2964",3.5,"40690","Purple Line",42.041655,-87.681602,"Dempster (Purple Line)",313
"2965",3.5,"40700","Green Line",41.887163,-87.754986,"Laramie (Green Line)",285
"2966",3.5,"40710","Multiple Lines",41.89681,-87.635924,"Chicago (Brown & Purple lines)",1431
"2967",3.5,"40720","Green Line",41.780309,-87.605857,"Cottage Grove (Green Line)",70
"2968",3.5,"40730","Multiple Lines",41.882695,-87.63378,"Washington/Wells (Brown, Orange, Purple & Pink lines)",600
"2969",3.5,"40740","Pink Line",41.854225,-87.685129,"Western (Pink Line)",371
"2970",3.5,"40750","Blue Line",41.98227,-87.8089,"Harlem (Blue Line - O'Hare Branch)",554
"2971",3.5,"40760","Red Line",41.993664,-87.659202,"Granville (Red Line)",1008
"2972",3.5,"40770","Red Line",41.969139,-87.658493,"Lawrence (Red Line)",0
"2973",3.5,"40780","Pink Line",41.853839,-87.714842,"Central Park (Pink Line)",367
"2974",3.5,"40790","Blue Line",41.880703,-87.629378,"Monroe (Blue Line)",1002
"2975",3.5,"40800","Multiple Lines",41.910409,-87.639302,"Sedgwick (Brown & Purple lines)",2513
"2976",3.5,"40810","Blue Line",41.875706,-87.673932,"Illinois Medical District (Blue Line)",439
"2977",3.5,"40820","Blue Line",41.983507,-87.859388,"Rosemont (Blue Line)",1904
"2978",3.5,"40830","Pink Line",41.857908,-87.669147,"18th (Pink Line)",778
"2979",3.5,"40840","Purple Line",42.027612,-87.678329,"South Boulevard (Purple Line)",175
"2980",3.5,"40850","Multiple Lines",41.876862,-87.628196,"Harold Washington Library-State/Van Buren (Brown, Orange, Purple & Pink lines)",1007
"2981",3.5,"40870","Brown Line",41.966046,-87.701644,"Francisco (Brown Line)",380
"2982",3.5,"40880","Red Line",41.990259,-87.659076,"Thorndale (Red Line)",794
"2983",3.5,"40890","Blue Line",41.97766526,-87.90422307,"O'Hare (Blue Line)",7044
"2984",3.5,"40900","Multiple Lines",42.019063,-87.672892,"Howard (Red, Purple & Yellow lines)",1615
"2985",3.5,"40910","Red Line",41.780536,-87.630952,"63rd (Red Line)",845
"2986",3.5,"40920","Blue Line",41.873797,-87.725663,"Pulaski (Blue Line)",733
"2987",3.5,"40930","Orange Line",41.78661,-87.737875,"Midway (Orange Line)",2317
"2988",3.5,"40940","Green Line",41.778943,-87.644244,"Halsted (Green Line)",100
"2989",3.5,"40960","Orange Line",41.799756,-87.724493,"Pulaski (Orange Line)",1037
"2990",3.5,"40970","Blue Line",41.871574,-87.745154,"Cicero (Blue Line)",352
"2991",3.5,"40980","Blue Line",41.87349,-87.806961,"Harlem (Blue Line - Forest Park Branch)",174
"2992",3.5,"40990","Red Line",41.768367,-87.625724,"69th (Red Line)",1191
"2993",3.5,"41000","Red Line",41.853206,-87.630968,"Cermak-Chinatown (Red Line)",2994
"2994",3.5,"41010","Brown Line",41.966115,-87.6941,"Rockwell (Brown Line)",383
"2995",3.5,"41020","Blue Line",41.929728,-87.708541,"Logan Square (Blue Line)",1951
"2996",3.5,"41030","Pink Line",41.871551,-87.66953,"Polk (Pink Line)",380
"2997",3.5,"41040","Pink Line",41.853964,-87.705408,"Kedzie (Pink Line)",372
"2998",3.5,"41050","Purple Line",42.073153,-87.69073,"Linden (Purple Line)",237
"2999",3.5,"41060","Orange Line",41.839234,-87.665317,"Ashland (Orange Line)",468
"3000",3.5,"41070","Green Line",41.884321,-87.706155,"Kedzie (Green Line)",361
"3001",3.5,"41080","Green Line",41.809209,-87.618826,"47th (Green Line)",209
"3002",3.5,"41090","Red Line",41.880745,-87.627696,"Monroe (Red Line)",1734
"3003",3.5,"41120","Green Line",41.831677,-87.625826,"35th-Bronzeville-IIT (Green Line)",156
"3004",3.5,"41130","Orange Line",41.84678,-87.648088,"Halsted (Orange Line)",495
"3005",3.5,"41140","Green Line",41.78013,-87.615546,"King Drive (Green Line)",52
"3006",3.5,"41150","Orange Line",41.804236,-87.704406,"Kedzie (Orange Line)",872
"3007",3.5,"41160","Multiple Lines",41.885678,-87.641782,"Clinton (Green & Pink lines)",744
"3008",3.5,"41170","Red Line",41.79542,-87.631157,"Garfield (Red Line)",943
"3009",3.5,"41180","Brown Line",41.965996,-87.708821,"Kedzie (Brown Line)",667
"3010",3.5,"41190","Red Line",42.015876,-87.669092,"Jarvis (Red Line)",513
"3011",3.5,"41200","Red Line",41.973453,-87.65853,"Argyle (Red Line)",1756
"3012",3.5,"41210","Multiple Lines",41.936033,-87.653266,"Wellington (Brown & Purple lines)",612
"3013",3.5,"41220","Multiple Lines",41.925051,-87.652866,"Fullerton (Red, Brown & Purple lines)",3317
"3014",3.5,"41230","Red Line",41.810318,-87.63094,"47th (Red Line)",829
"3015",3.5,"41240","Blue Line",41.94738,-87.71906,"Addison (Blue Line)",635
"3016",3.5,"41250","Purple Line",42.063987,-87.685617,"Central (Purple Line)",354
"3017",3.5,"41260","Green Line",41.887293,-87.774135,"Austin (Green Line)",451
"3018",3.5,"41270","Green Line",41.816462,-87.619021,"43rd (Green Line)",192
"3019",3.5,"41280","Blue Line",41.970634,-87.760892,"Jefferson Park (Blue Line)",2100
"3020",3.5,"41290","Brown Line",41.967901,-87.713065,"Kimball (Brown Line)",1172
"3021",3.5,"41300","Red Line",42.001073,-87.661061,"Loyola (Red Line)",1407
"3022",3.5,"41310","Brown Line",41.943623,-87.670907,"Paulina (Brown Line)",757
"3023",3.5,"41320","Multiple Lines",41.939751,-87.65338,"Belmont (Red, Brown & Purple lines)",4597
"3024",3.5,"41330","Blue Line",41.961539,-87.743574,"Montrose (Blue Line)",394
"3025",3.5,"41340","Blue Line",41.875568,-87.631722,"LaSalle (Blue Line)",751
"3026",3.5,"41350","Green Line",41.886988,-87.793783,"Oak Park (Green Line)",277
"3027",3.5,"41360","Green Line",41.88422,-87.696234,"California (Green Line)",258
"3028",3.5,"41380","Red Line",41.983504,-87.65884,"Bryn Mawr (Red Line)",1433
"3029",3.5,"41400","Multiple Lines",41.867368,-87.627402,"Roosevelt (Red, Orange & Green lines)",4331
"3030",3.5,"41400","Multiple Lines",41.867405,-87.62659,"Roosevelt (Red, Orange & Green lines)",4331
"3031",3.5,"41410","Blue Line",41.896075,-87.655214,"Chicago (Blue Line)",813
"3032",3.5,"41420","Red Line",41.947428,-87.653626,"Addison (Red Line)",2967
"3033",3.5,"41430","Red Line",41.735372,-87.624717,"87th (Red Line)",1021
"3034",3.5,"41440","Brown Line",41.947028,-87.674642,"Addison (Brown Line)",448
"3035",3.5,"41450","Red Line",41.896671,-87.628176,"Chicago (Red Line)",4383
"3036",3.5,"41460","Brown Line",41.954521,-87.674868,"Irving Park (Brown Line)",697
"3037",3.5,"41480","Brown Line",41.966163,-87.688502,"Western (Brown Line)",1112
"3038",3.5,"41490","Red Line",41.874039,-87.627479,"Harrison (Red Line)",1347
"3039",3.5,"41500","Brown Line",41.961756,-87.675047,"Montrose (Brown Line)",613
"3040",3.5,"41510","Multiple Lines",41.885586,-87.652193,"Morgan (Green & Pink lines)",1634
"3041",3.5,"41660","Red Line",41.884809,-87.627813,"Lake (Red Line)",5946
"3042",3.5,"41670","Green Line",41.884904,-87.716523,"Conservatory (Green Line)",363
"3043",3.5,"41680","Yellow Line",42.02624348,-87.74722084,"Oakton-Skokie (Yellow Line)",180
"3044",3.5,"41690","Green Line",41.853115,-87.626402,"Cermak-McCormick Place (Green Line)",26
"3045",3.5,"41700","Multiple Lines",41.88322,-87.626189,"Washington/Wabash (Brown, Green, Orange, Purple & Pink lines)",3351
"3046",3.5000002,"40010","Blue Line",41.870851,-87.776812,"Austin (Blue Line)",293
"3047",3.5000002,"40020","Green Line",41.886848,-87.803176,"Harlem/Lake (Green Line)",948
"3048",3.5000002,"40030","Green Line",41.885412,-87.725404,"Pulaski (Green Line)",502
"3049",3.5000002,"40040","Multiple Lines",41.878723,-87.63374,"Quincy/Wells (Brown, Orange, Purple & Pink lines)",1094
"3050",3.5000002,"40050","Purple Line",42.04771,-87.683543,"Davis (Purple Line)",968
"3051",3.5000002,"40060","Blue Line",41.938132,-87.712359,"Belmont (Blue Line)",34
"3052",3.5000002,"40070","Blue Line",41.878183,-87.629296,"Jackson (Blue Line)",1186
"3053",3.5000002,"40080","Red Line",41.953775,-87.654929,"Sheridan (Red Line)",1577
"3054",3.5000002,"40090","Brown Line",41.966286,-87.678639,"Damen (Brown Line)",662
"3055",3.5000002,"40100","Red Line",42.008362,-87.665909,"Morse (Red Line)",1465
"3056",3.5000002,"40120","Orange Line",41.829353,-87.680622,"35th/Archer (Orange Line)",746
"3057",3.5000002,"40130","Green Line",41.80209,-87.618487,"51st (Green Line)",309
"3058",3.5000002,"40140","Yellow Line",42.038951,-87.751919,"Dempster-Skokie  (Yellow Line)",798
"3059",3.5000002,"40150","Pink Line",41.853732,-87.724311,"Pulaski (Pink Line)",432
"3060",3.5000002,"40160","Multiple Lines",41.8768,-87.631739,"LaSalle/Van Buren (Brown, Orange, Purple & Pink lines)",337
"3061",3.5000002,"40170","Multiple Lines",41.885269,-87.666969,"Ashland (Green & Pink lines)",1017
"3062",3.5000002,"40180","Blue Line",41.872108,-87.791602,"Oak Park (Blue Line)",194
"3063",3.5000002,"40190","Red Line",41.831191,-87.630636,"Sox-35th (Red Line)",947
"3064",3.5000002,"40210","Pink Line",41.854517,-87.675975,"Damen (Pink Line)",573
"3065",3.5000002,"40220","Blue Line",41.875478,-87.688436,"Western (Blue Line - Forest Park Branch)",404
"3066",3.5000002,"40230","Blue Line",41.984246,-87.838028,"Cumberland (Blue Line)",767
"3067",3.5000002,"40240","Red Line",41.750419,-87.625112,"79th (Red Line)",1811
"3068",3.5000002,"40250","Blue Line",41.874341,-87.70604,"Kedzie-Homan (Blue Line)",480
"3069",3.5000002,"40260","Multiple Lines",41.88574,-87.627835,"State/Lake (Brown, Green, Orange, Pink & Purple lines)",4564
"3070",3.5000002,"40270","Purple Line",42.033456,-87.679538,"Main (Purple Line)",332
"3071",3.5000002,"40280","Green Line",41.887389,-87.76565,"Central (Green Line)",606
"3072",3.5000002,"40290","Green Line",41.77886,-87.663766,"Ashland/63rd (Green Line)",320
"3073",3.5000002,"40300","Green Line",41.821732,-87.621371,"Indiana (Green Line)",166
"3074",3.5000002,"40310","Orange Line",41.804546,-87.684019,"Western (Orange Line)",1030
"3075",3.5000002,"40320","Blue Line",41.903355,-87.666496,"Division (Blue Line)",1387
"3076",3.5000002,"40330","Red Line",41.891665,-87.628021,"Grand (Red Line)",4950
"3077",3.5000002,"40340","Red Line",41.977984,-87.658668,"Berwyn (Red Line)",0
"3078",3.5000002,"40350","Blue Line",41.875474,-87.649707,"UIC-Halsted (Blue Line)",835
"3079",3.5000002,"40360","Brown Line",41.943744,-87.663619,"Southport (Brown Line)",1371
"3080",3.5000002,"40370","Blue Line",41.883164,-87.62944,"Washington (Blue Line)",3113
"3081",3.5000002,"40380","Multiple Lines",41.885737,-87.630886,"Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink lines)",3314
"3082",3.5000002,"40390","Blue Line",41.874257,-87.817318,"Forest Park (Blue Line)",567
"3083",3.5000002,"40400","Purple Line",42.058282,-87.683337,"Noyes (Purple Line)",239
"3084",3.5000002,"40420","Pink Line",41.85182,-87.745336,"Cicero (Pink Line)",466
"3085",3.5000002,"40430","Blue Line",41.875539,-87.640984,"Clinton (Blue Line)",706
"3086",3.5000002,"40440","Pink Line",41.854109,-87.694774,"California (Pink Line)",501
"3087",3.5000002,"40450","Red Line",41.722377,-87.624342,"95th/Dan Ryan (Red Line)",2492
"3088",3.5000002,"40460","Multiple Lines",41.888969,-87.633924,"Merchandise Mart (Brown & Purple lines)",1042
"3089",3.5000002,"40470","Blue Line",41.87592,-87.659458,"Racine (Blue Line)",441
"3090",3.5000002,"40480","Green Line",41.886519,-87.744698,"Cicero (Green Line)",380
"3091",3.5000002,"40490","Blue Line",41.891189,-87.647578,"Grand (Blue Line)",777
"3092",3.5000002,"40510","Green Line",41.795172,-87.618327,"Garfield (Green Line)",369
"3093",3.5000002,"40520","Purple Line",42.05416,-87.68356,"Foster (Purple Line)",289
"3094",3.5000002,"40530","Multiple Lines",41.932732,-87.653131,"Diversey (Brown & Purple lines)",1281
"3095",3.5000002,"40540","Multiple Lines",41.964273,-87.657588,"Wilson (Red & Purple lines)",2946
"3096",3.5000002,"40550","Blue Line",41.952925,-87.729229,"Irving Park (Blue Line)",878
"3097",3.5000002,"40560","Red Line",41.878153,-87.627596,"Jackson (Red Line)",1709
"3098",3.5000002,"40570","Blue Line",41.921939,-87.69689,"California  (Blue Line)",36
"3099",3.5000002,"40570","Blue Line",41.921939,-87.69689,"California (Blue Line)",36
"3100",3.5000002,"40580","Pink Line",41.85177331,-87.75669201,"54th/Cermak (Pink Line)",660
"3101",3.5000002,"40590","Blue Line",41.909744,-87.677437,"Damen (Blue Line)",1783
"3102",3.5000002,"40600","Pink Line",41.853751,-87.733258,"Kostner (Pink Line)",120
"3103",3.5000002,"40610","Green Line",41.887159,-87.783661,"Ridgeland (Green Line)",217
"3104",3.5000002,"40630","Red Line",41.90392,-87.631412,"Clark/Division (Red Line)",3010
